origin_manifest,origin_row,record_id,identity_key,title,institution,source_url,accessed_at,document_date,document_type,local_path,sha256,version_or_validity,purpose,status,notes,conflict_group,conflict_fields,conflict_status,original_metadata_json
curriculos/2011/fontes/manifesto.csv,16,2011-ementario-ci244,curriculos/2011/fontes/ementario/disciplinas/161256.html,Ementário component record — CI244,UFPR,https://ementario.ufpr.br/ementario/disciplina.action?d=161256,2026-09-04,not stated,HTML page,curriculos/2011/fontes/ementario/disciplinas/161256.html,41181de757e0bfbee8c09d4e6ce393a0f5e159efa49873ee058f265e3ac951b4,2011 established only for Resolution/PPC; portal capture current,department and ementa-field status for CI244,preserved,HTML captured unchanged; session identifiers removed by capture URL canonicalization.,,,single-origin,"{""accessed_at"": ""2026-09-04"", ""document_date"": ""not stated"", ""document_type"": ""HTML page"", ""id"": ""2011-ementario-ci244"", ""institution"": ""UFPR"", ""local_path"": ""curriculos/2011/fontes/ementario/disciplinas/161256.html"", ""notes"": ""HTML captured unchanged; session identifiers removed by capture URL canonicalization."", ""purpose"": ""department and ementa-field status for CI244"", ""sha256"": ""41181de757e0bfbee8c09d4e6ce393a0f5e159efa49873ee058f265e3ac951b4"", ""source_url"": ""https://ementario.ufpr.br/ementario/disciplina.action?d=161256"", ""status"": ""preserved"", ""title"": ""Ementário component record — CI244"", ""version_or_validity"": ""2011 established only for Resolution/PPC; portal capture current""}"
curriculos/2011/fontes/manifesto.csv,17,2011-ementario-ci057,curriculos/2011/fontes/ementario/disciplinas/161257.html,Ementário component record — CI057,UFPR,https://ementario.ufpr.br/ementario/disciplina.action?d=161257,2026-09-04,not stated,HTML page,curriculos/2011/fontes/ementario/disciplinas/161257.html,82e1f96889c14b25865484a093f60fdb5a0bb5d6c6b5b9e3f2b1c03314cdf914,2011 established only for Resolution/PPC; portal capture current,department and ementa-field status for CI057,preserved,HTML captured unchanged; session identifiers removed by capture URL canonicalization.,,,single-origin,"{""accessed_at"": ""2026-09-04"", ""document_date"": ""not stated"", ""document_type"": ""HTML page"", ""id"": ""2011-ementario-ci057"", ""institution"": ""UFPR"", ""local_path"": ""curriculos/2011/fontes/ementario/disciplinas/161257.html"", ""notes"": ""HTML captured unchanged; session identifiers removed by capture URL canonicalization."", ""purpose"": ""department and ementa-field status for CI057"", ""sha256"": ""82e1f96889c14b25865484a093f60fdb5a0bb5d6c6b5b9e3f2b1c03314cdf914"", ""source_url"": ""https://ementario.ufpr.br/ementario/disciplina.action?d=161257"", ""status"": ""preserved"", ""title"": ""Ementário component record — CI057"", ""version_or_validity"": ""2011 established only for Resolution/PPC; portal capture current""}"
curriculos/2011/fontes/manifesto.csv,18,2011-ementario-ci166,curriculos/2011/fontes/ementario/disciplinas/161258.html,Ementário component record — CI166,UFPR,https://ementario.ufpr.br/ementario/disciplina.action?d=161258,2026-09-04,not stated,HTML page,curriculos/2011/fontes/ementario/disciplinas/161258.html,fadfcb1c476b67e96d4560090f379043ef6338409daaa27e1c0f234ae849cce9,2011 established only for Resolution/PPC; portal capture current,department and ementa-field status for CI166,preserved,HTML captured unchanged; session identifiers removed by capture URL canonicalization.,,,single-origin,"{""accessed_at"": ""2026-09-04"", ""document_date"": ""not stated"", ""document_type"": ""HTML page"", ""id"": ""2011-ementario-ci166"", ""institution"": ""UFPR"", ""local_path"": ""curriculos/2011/fontes/ementario/disciplinas/161258.html"", ""notes"": ""HTML captured unchanged; session identifiers removed by capture URL canonicalization."", ""purpose"": ""department and ementa-field status for CI166"", ""sha256"": ""fadfcb1c476b67e96d4560090f379043ef6338409daaa27e1c0f234ae849cce9"", ""source_url"": ""https://ementario.ufpr.br/ementario/disciplina.action?d=161258"", ""status"": ""preserved"", ""title"": ""Ementário component record — CI166"", ""version_or_validity"": ""2011 established only for Resolution/PPC; portal capture current""}"
curriculos/2011/fontes/manifesto.csv,19,2011-ementario-bq054,curriculos/2011/fontes/ementario/disciplinas/161259.html,Ementário component record — BQ054,UFPR,https://ementario.ufpr.br/ementario/disciplina.action?d=161259,2026-09-04,not stated,HTML page,curriculos/2011/fontes/ementario/disciplinas/161259.html,77fb834a707aa2c98d88b25e3c01a53e766c348e4f1c7d6e99bd49edc0f9a7ec,2011 established only for Resolution/PPC; portal capture current,department and ementa-field status for BQ054,preserved,HTML captured unchanged; session identifiers removed by capture URL canonicalization.,,,single-origin,"{""accessed_at"": ""2026-09-04"", ""document_date"": ""not stated"", ""document_type"": ""HTML page"", ""id"": ""2011-ementario-bq054"", ""institution"": ""UFPR"", ""local_path"": ""curriculos/2011/fontes/ementario/disciplinas/161259.html"", ""notes"": ""HTML captured unchanged; session identifiers removed by capture URL canonicalization."", ""purpose"": ""department and ementa-field status for BQ054"", ""sha256"": ""77fb834a707aa2c98d88b25e3c01a53e766c348e4f1c7d6e99bd49edc0f9a7ec"", ""source_url"": ""https://ementario.ufpr.br/ementario/disciplina.action?d=161259"", ""status"": ""preserved"", ""title"": ""Ementário component record — BQ054"", ""version_or_validity"": ""2011 established only for Resolution/PPC; portal capture current""}"
curriculos/2011/fontes/manifesto.csv,20,2011-ementario-bc056,curriculos/2011/fontes/ementario/disciplinas/161260.html,Ementário component record — BC056,UFPR,https://ementario.ufpr.br/ementario/disciplina.action?d=161260,2026-09-04,not stated,HTML page,curriculos/2011/fontes/ementario/disciplinas/161260.html,c6b25b1d897c08093ae9c67bdf6e4c0cfe8503fc30205b2fb7afe5e7ef216e78,2011 established only for Resolution/PPC; portal capture current,department and ementa-field status for BC056,preserved,HTML captured unchanged; session identifiers removed by capture URL canonicalization.,,,single-origin,"{""accessed_at"": ""2026-09-04"", ""document_date"": ""not stated"", ""document_type"": ""HTML page"", ""id"": ""2011-ementario-bc056"", ""institution"": ""UFPR"", ""local_path"": ""curriculos/2011/fontes/ementario/disciplinas/161260.html"", ""notes"": ""HTML captured unchanged; session identifiers removed by capture URL canonicalization."", ""purpose"": ""department and ementa-field status for BC056"", ""sha256"": ""c6b25b1d897c08093ae9c67bdf6e4c0cfe8503fc30205b2fb7afe5e7ef216e78"", ""source_url"": ""https://ementario.ufpr.br/ementario/disciplina.action?d=161260"", ""status"": ""preserved"", ""title"": ""Ementário component record — BC056"", ""version_or_validity"": ""2011 established only for Resolution/PPC; portal capture current""}"
curriculos/2011/fontes/manifesto.csv,21,2011-ementario-ci215,curriculos/2011/fontes/ementario/disciplinas/161261.html,Ementário component record — CI215,UFPR,https://ementario.ufpr.br/ementario/disciplina.action?d=161261,2026-09-04,not stated,HTML page,curriculos/2011/fontes/ementario/disciplinas/161261.html,b9c35e6f7c73ba4c943f443e6d68c2dc571bbb98b487105438a81e797e20dbfb,2011 established only for Resolution/PPC; portal capture current,department and ementa-field status for CI215,preserved,HTML captured unchanged; session identifiers removed by capture URL canonicalization.,,,single-origin,"{""accessed_at"": ""2026-09-04"", ""document_date"": ""not stated"", ""document_type"": ""HTML page"", ""id"": ""2011-ementario-ci215"", ""institution"": ""UFPR"", ""local_path"": ""curriculos/2011/fontes/ementario/disciplinas/161261.html"", ""notes"": ""HTML captured unchanged; session identifiers removed by capture URL canonicalization."", ""purpose"": ""department and ementa-field status for CI215"", ""sha256"": ""b9c35e6f7c73ba4c943f443e6d68c2dc571bbb98b487105438a81e797e20dbfb"", ""source_url"": ""https://ementario.ufpr.br/ementario/disciplina.action?d=161261"", ""status"": ""preserved"", ""title"": ""Ementário component record — CI215"", ""version_or_validity"": ""2011 established only for Resolution/PPC; portal capture current""}"
curriculos/2011/fontes/manifesto.csv,22,2011-ementario-ci062,curriculos/2011/fontes/ementario/disciplinas/161262.html,Ementário component record — CI062,UFPR,https://ementario.ufpr.br/ementario/disciplina.action?d=161262,2026-09-04,not stated,HTML page,curriculos/2011/fontes/ementario/disciplinas/161262.html,7c185fa1c34ff08374cdc0162cbaa3b0895d53b68848bd11997a6a598d55b150,2011 established only for Resolution/PPC; portal capture current,department and ementa-field status for CI062,preserved,HTML captured unchanged; session identifiers removed by capture URL canonicalization.,,,single-origin,"{""accessed_at"": ""2026-09-04"", ""document_date"": ""not stated"", ""document_type"": ""HTML page"", ""id"": ""2011-ementario-ci062"", ""institution"": ""UFPR"", ""local_path"": ""curriculos/2011/fontes/ementario/disciplinas/161262.html"", ""notes"": ""HTML captured unchanged; session identifiers removed by capture URL canonicalization."", ""purpose"": ""department and ementa-field status for CI062"", ""sha256"": ""7c185fa1c34ff08374cdc0162cbaa3b0895d53b68848bd11997a6a598d55b150"", ""source_url"": ""https://ementario.ufpr.br/ementario/disciplina.action?d=161262"", ""status"": ""preserved"", ""title"": ""Ementário component record — CI062"", ""version_or_validity"": ""2011 established only for Resolution/PPC; portal capture current""}"
curriculos/2011/fontes/manifesto.csv,23,2011-ementario-ce003,curriculos/2011/fontes/ementario/disciplinas/161263.html,Ementário component record — CE003,UFPR,https://ementario.ufpr.br/ementario/disciplina.action?d=161263,2026-09-04,not stated,HTML page,curriculos/2011/fontes/ementario/disciplinas/161263.html,8b70cb63e015903b2b1d1e4fc596b3249b7f0f3cebba4c3f625a3e3f1bb1646b,2011 established only for Resolution/PPC; portal capture current,department and ementa-field status for CE003,preserved,HTML captured unchanged; session identifiers removed by capture URL canonicalization.,,,single-origin,"{""accessed_at"": ""2026-09-04"", ""document_date"": ""not stated"", ""document_type"": ""HTML page"", ""id"": ""2011-ementario-ce003"", ""institution"": ""UFPR"", ""local_path"": ""curriculos/2011/fontes/ementario/disciplinas/161263.html"", ""notes"": ""HTML captured unchanged; session identifiers removed by capture URL canonicalization."", ""purpose"": ""department and ementa-field status for CE003"", ""sha256"": ""8b70cb63e015903b2b1d1e4fc596b3249b7f0f3cebba4c3f625a3e3f1bb1646b"", ""source_url"": ""https://ementario.ufpr.br/ementario/disciplina.action?d=161263"", ""status"": ""preserved"", ""title"": ""Ementário component record — CE003"", ""version_or_validity"": ""2011 established only for Resolution/PPC; portal capture current""}"
curriculos/2011/fontes/manifesto.csv,24,2011-ementario-ci164,curriculos/2011/fontes/ementario/disciplinas/161264.html,Ementário component record — CI164,UFPR,https://ementario.ufpr.br/ementario/disciplina.action?d=161264,2026-09-04,not stated,HTML page,curriculos/2011/fontes/ementario/disciplinas/161264.html,7f3b5289edb2664004ec2b6c39761042880fc17dd78133718fe03a4ff2cfa9b0,2011 established only for Resolution/PPC; portal capture current,department and ementa-field status for CI164,preserved,HTML captured unchanged; session identifiers removed by capture URL canonicalization.,,,single-origin,"{""accessed_at"": ""2026-09-04"", ""document_date"": ""not stated"", ""document_type"": ""HTML page"", ""id"": ""2011-ementario-ci164"", ""institution"": ""UFPR"", ""local_path"": ""curriculos/2011/fontes/ementario/disciplinas/161264.html"", ""notes"": ""HTML captured unchanged; session identifiers removed by capture URL canonicalization."", ""purpose"": ""department and ementa-field status for CI164"", ""sha256"": ""7f3b5289edb2664004ec2b6c39761042880fc17dd78133718fe03a4ff2cfa9b0"", ""source_url"": ""https://ementario.ufpr.br/ementario/disciplina.action?d=161264"", ""status"": ""preserved"", ""title"": ""Ementário component record — CI164"", ""version_or_validity"": ""2011 established only for Resolution/PPC; portal capture current""}"
curriculos/2011/fontes/manifesto.csv,25,2011-ementario-bf075,curriculos/2011/fontes/ementario/disciplinas/161265.html,Ementário component record — BF075,UFPR,https://ementario.ufpr.br/ementario/disciplina.action?d=161265,2026-09-04,not stated,HTML page,curriculos/2011/fontes/ementario/disciplinas/161265.html,0f70753326ab68a15babf34ea0d8599c918a4c1507553322956b593c4a89c808,2011 established only for Resolution/PPC; portal capture current,department and ementa-field status for BF075,preserved,HTML captured unchanged; session identifiers removed by capture URL canonicalization.,,,single-origin,"{""accessed_at"": ""2026-09-04"", ""document_date"": ""not stated"", ""document_type"": ""HTML page"", ""id"": ""2011-ementario-bf075"", ""institution"": ""UFPR"", ""local_path"": ""curriculos/2011/fontes/ementario/disciplinas/161265.html"", ""notes"": ""HTML captured unchanged; session identifiers removed by capture URL canonicalization."", ""purpose"": ""department and ementa-field status for BF075"", ""sha256"": ""0f70753326ab68a15babf34ea0d8599c918a4c1507553322956b593c4a89c808"", ""source_url"": ""https://ementario.ufpr.br/ementario/disciplina.action?d=161265"", ""status"": ""preserved"", ""title"": ""Ementário component record — BF075"", ""version_or_validity"": ""2011 established only for Resolution/PPC; portal capture current""}"
curriculos/2011/fontes/manifesto.csv,26,2011-ementario-bg054,curriculos/2011/fontes/ementario/disciplinas/161266.html,Ementário component record — BG054,UFPR,https://ementario.ufpr.br/ementario/disciplina.action?d=161266,2026-09-04,not stated,HTML page,curriculos/2011/fontes/ementario/disciplinas/161266.html,4bcf3f973b2352949314b71d688e8f2a6a17467d7492e860b99907c1a856ff47,2011 established only for Resolution/PPC; portal capture current,department and ementa-field status for BG054,preserved,HTML captured unchanged; session identifiers removed by capture URL canonicalization.,,,single-origin,"{""accessed_at"": ""2026-09-04"", ""document_date"": ""not stated"", ""document_type"": ""HTML page"", ""id"": ""2011-ementario-bg054"", ""institution"": ""UFPR"", ""local_path"": ""curriculos/2011/fontes/ementario/disciplinas/161266.html"", ""notes"": ""HTML captured unchanged; session identifiers removed by capture URL canonicalization."", ""purpose"": ""department and ementa-field status for BG054"", ""sha256"": ""4bcf3f973b2352949314b71d688e8f2a6a17467d7492e860b99907c1a856ff47"", ""source_url"": ""https://ementario.ufpr.br/ementario/disciplina.action?d=161266"", ""status"": ""preserved"", ""title"": ""Ementário component record — BG054"", ""version_or_validity"": ""2011 established only for Resolution/PPC; portal capture current""}"
curriculos/2011/fontes/manifesto.csv,27,2011-ementario-ci162,curriculos/2011/fontes/ementario/disciplinas/161267.html,Ementário component record — CI162,UFPR,https://ementario.ufpr.br/ementario/disciplina.action?d=161267,2026-09-04,not stated,HTML page,curriculos/2011/fontes/ementario/disciplinas/161267.html,b30e8178d028d221d250b451ca120e05f670da5e1a76fda0a00c0c53766dcaed,2011 established only for Resolution/PPC; portal capture current,department and ementa-field status for CI162,preserved,HTML captured unchanged; session identifiers removed by capture URL canonicalization.,,,single-origin,"{""accessed_at"": ""2026-09-04"", ""document_date"": ""not stated"", ""document_type"": ""HTML page"", ""id"": ""2011-ementario-ci162"", ""institution"": ""UFPR"", ""local_path"": ""curriculos/2011/fontes/ementario/disciplinas/161267.html"", ""notes"": ""HTML captured unchanged; session identifiers removed by capture URL canonicalization."", ""purpose"": ""department and ementa-field status for CI162"", ""sha256"": ""b30e8178d028d221d250b451ca120e05f670da5e1a76fda0a00c0c53766dcaed"", ""source_url"": ""https://ementario.ufpr.br/ementario/disciplina.action?d=161267"", ""status"": ""preserved"", ""title"": ""Ementário component record — CI162"", ""version_or_validity"": ""2011 established only for Resolution/PPC; portal capture current""}"
curriculos/2011/fontes/manifesto.csv,28,2011-ementario-ci065,curriculos/2011/fontes/ementario/disciplinas/161268.html,Ementário component record — CI065,UFPR,https://ementario.ufpr.br/ementario/disciplina.action?d=161268,2026-09-04,not stated,HTML page,curriculos/2011/fontes/ementario/disciplinas/161268.html,05926c56a8826a75a31a2273c7cab5db238dbcafcd9d9a98f225cd8cc9dff946,2011 established only for Resolution/PPC; portal capture current,department and ementa-field status for CI065,preserved,HTML captured unchanged; session identifiers removed by capture URL canonicalization.,,,single-origin,"{""accessed_at"": ""2026-09-04"", ""document_date"": ""not stated"", ""document_type"": ""HTML page"", ""id"": ""2011-ementario-ci065"", ""institution"": ""UFPR"", ""local_path"": ""curriculos/2011/fontes/ementario/disciplinas/161268.html"", ""notes"": ""HTML captured unchanged; session identifiers removed by capture URL canonicalization."", ""purpose"": ""department and ementa-field status for CI065"", ""sha256"": ""05926c56a8826a75a31a2273c7cab5db238dbcafcd9d9a98f225cd8cc9dff946"", ""source_url"": ""https://ementario.ufpr.br/ementario/disciplina.action?d=161268"", ""status"": ""preserved"", ""title"": ""Ementário component record — CI065"", ""version_or_validity"": ""2011 established only for Resolution/PPC; portal capture current""}"
